"user_id","name","average_stars","review_count","fans","yelping_since"
"q3I8jet_cvrvsZMmaLwmtA","Eileen",3,2,0,"2012-07"
"biKBkfQ34j46jmhifYDdBQ","Neal",4.86,7,0,"2011-03"
"TLP3kvn-zx-TUNJlBpwopQ","Frank",3.8,20,0,"2011-05"
"dENoFJQbXqeyRmoHLogVzw","Eric",2.79,13,0,"2013-06"
"M_VqovZC9U5fcGX-8YPLLQ","Delaney",4.75,4,0,"2013-06"
"jwWyZJXCV8FOR_R6EFliDw","Lindsay",3.91,24,0,"2013-12"
"ezhBH8CCYedWG5VdPyFmmA","Jason",4,2,0,"2014-06"
"SKrsZ5LH3wJ4rS609VW89A","Jami",3.64,11,0,"2014-07"
"fhNxoMwwTipzjO8A9LFe8Q","Kavi",3.92,180,6,"2012-04"
"wLK3XJzuX1LUl8MxX5P0cQ","Clarissa",3.3,27,0,"2010-09"
"aannavxTsYRwKE5FKtpPZg","Phill",3.5,4,0,"2012-04"
"EoMXzKxsZjGTvFvp63x5DQ","Nadya",4.67,3,0,"2013-03"
"qiW9ndLdUNRgjwGSocP4EQ","Monica",1,1,0,"2013-07"
"6XoHssGMuPC_PXhwgHm4-Q","Walter",3.33,8,0,"2013-12"
"vCrNCoPc8VuPUnV5k10WNw","Kellie",2.8,6,0,"2011-05"
"vRRzOPIN_Mpq4MY3aWXcpQ","Jennifer",3,6,0,"2011-07"
"d5QOguxG9iD39l773TCD6g","Karthik",3.67,9,0,"2011-08"
"DdjojqSdAeWwGzdu8VBiTA","Suzanne",3.5,2,0,"2012-10"
"Sz9cW2IgJ00GrGxX_7Vhsw","Suz",4,1,0,"2012-10"
"L4gOWNw-C8_g8INMUDzO3Q","Fiona",3.67,3,0,"2013-08"
"Rk6TXK5lR6WdJxMlFYVQ8A","Brittany",4.57,7,1,"2013-09"
"apFEJTgs61y1yRAJIFikhw","Julie",4,8,1,"2011-05"
"gIhaMRvEQDJL6pMGdf0CQg","Zach",4.36,14,0,"2012-07"
"Gv-_VGu-exTKPl8J3Vc2Sg","Shipwreck",1,1,0,"2014-05"
"xW9rkTv7fCQoYi2-vvX08w","Jacqueline",4,3,0,"2012-12"
"4rcsIdO2QmRbI_TWBfhIbw","Michael",3.5,2,0,"2013-06"
"7BBftHG3Ox5uH7gP6mJB8A","Chris",4.25,12,0,"2013-10"
"czQR0e4o_tFDOJdOzRjhhA","Steve",4.25,4,0,"2014-05"
"o1V96xY6Ko2VEl9p1AvGYQ","Karin",3.61,92,2,"2011-01"
"dy1GEa5GhyqymCmeS92s7A","Amanda",4.75,5,1,"2011-07"
"xjuD8r5H7IQVrc1IYauIiA","Allison",2.33,3,0,"2012-12"
"l5f3ozrFITxh-Eucc7tgxA","Cindy",3.5,2,0,"2013-08"
"k2zlU--x_PyOaIBgaIfmzg","Maureen",3.4,30,1,"2009-06"
"qh9K4YDFh3CbbXRQyVEJVA","Karim",5,6,0,"2011-07"
"qXwv7qmDAGPYPtpi53Kl6A","Seung",3.5,33,1,"2012-08"
"YHyQQMk529MiAULK7k-74A","Maren",3.72,29,1,"2012-10"
"6eVtgfyy-03qZTyICUxlcw","Vikram",3.5,2,0,"2013-04"
"m7l6Eg2ppczEKO51rSiK-g","Rob",4.1,10,0,"2013-10"
"F-Gy3SI8q-UdS1qmjR41oQ","Lindsay",3.55,42,1,"2008-08"
"hbMSNjbAmGKeZ0V87mmUUA","Jacqueline",3.66,47,0,"2010-07"
"xHDuNWPNO_2R2nlQ4w10BA","Jim",4.41,56,0,"2014-06"
"Lk9_kIKXGxnfcfQ6coI9ig","Angela",4.01,275,13,"2010-01"
"0MzS8DfKTEcG_NH6_6Vvyw","Devon",4.25,4,0,"2014-06"
"UEp4hCpkkb2E7D1dUNfmVA","Ron",4.14,55,3,"2010-09"
"GszjB_7jTv3P525t1MWBNQ","Stephanie",3,4,0,"2011-01"
"NHAcZgnYnupgkzFXVCg1Ow","Jennifer",1.8,5,0,"2011-07"
"JmjpDIUvwcRfJzL_AkBFlg","O",3.11,9,0,"2012-02"
"Wnyn7QpHPu__BZvoqQGFow","Amanda",5,1,0,"2012-10"
"wDcI4ESz3XkP7LLtykq4qg","R",3.19,32,0,"2013-07"
"yaxI7v4fldc2lZ9l8XOvPw","Angela",3.2,16,0,"2010-06"
"a15UWzVolwNxrboFqEcipg","Donald",3,3,0,"2011-03"
"vUFixOI_2bwkgATRwq20Sw","Trent",4.11,9,0,"2012-08"
"E083IHW2JJV8LkTQxoES9g","Donnie",2.7,26,0,"2013-11"
"bQZjwktak2gnFNvQOvtpvQ","Neil",4.33,3,0,"2014-01"
"YXlq3VVQlgrL9tYAM6yF6w","Dana",3.25,9,0,"2012-02"
"SaUCxWYib0686Oj8Z4px6Q","Taylor",4.68,19,0,"2012-05"
"BI_sNbqniY0TmJ_XiPgEfw","Sam",4.07,14,0,"2014-09"
"QYX-8VnooBkeUt_KBRlVRw","Brielle",2.25,4,0,"2014-11"
"G231EhCkJeXTZPQF5cN4wA","Monica",4.26,255,18,"2011-01"
"OAZjClPzFtrSWqrnoLAMLQ","Michael",4.14,6,1,"2011-10"
"pGeuhz5ad25DuJe9jMAvwA","Mark",3.5,4,0,"2012-10"
"o3u69mStNUxn7j-815urqQ","Alison",4.44,9,1,"2011-05"
"m4eU-bSKQASqRaJrl3S0xw","W",3.75,4,0,"2013-07"
"TmHivCnXqkM92nD0C0WCtQ","Susan",4.8,6,1,"2013-09"
"xF0nMWiFaqoRQ6FrZGZ77w","Laurie",3.71,7,0,"2014-08"
"CFh9jAl5_DUSgNBA5bP5RQ","Joyce",3,15,0,"2012-10"
"RF_DNVf4PnmEz7Z-C3MZbA","Victoria",3.82,21,0,"2009-07"
"qMUKu1hqY1gropcwmCkxQw","James",4.25,8,0,"2010-01"
"A_36lkydMBAYOllVuLuIEg","Jessica",4,7,0,"2013-06"
"KI-6OtaAei49DoU0C1RjKQ","Victor",4,4,0,"2014-12"
"z2JEkuhWOk4zOJYuwI0s6w","Betty",5,1,0,"2014-12"
"C1MsHTWIxXoY7YHmAQ9T1w","Edward",3.5,7,0,"2013-04"
"JZTCcTDBs789tFAoMKOcjg","Tina",3,4,0,"2014-05"
"O6l1nVDkx2CCRT8qxNLAmA","Anthony",4.4,5,0,"2011-03"
"6AvNiZDlGtt4-GbZdq2zug","Danielle",5,4,0,"2012-05"
"4L7EDnBOiWWlNDCxLoxjlg","Eric",3.71,35,0,"2012-08"
"ApYIFJh2L0yce4sqILrtYw","h",3.48,51,0,"2008-08"
"dlVZdJXDEaudNxCqnAff-g","Jon",4.67,3,2,"2014-05"
"RJgfj-6Uq-lyiPJJcyCVlQ","Lanxi",3.3,25,0,"2012-07"
"1vqtIuzGUUh6v4UfQtvFqQ","Peter",4.29,14,0,"2014-01"
"LLL6D7osYQXMKDty1dXfWQ","Hyoni",4,1,0,"2014-08"
"0Tm3CSDyBPAg6kNx0gc_BQ","Jon",3.31,125,4,"2008-08"
"eVwtpU4WOgamUMesessaYg","Ron",5,1,0,"2013-05"
"pZ-qgJp9tLhqZbRA7-aP7A","Jeremy",1,2,0,"2013-08"
"RmBs9Qraq01wFyCu1slpUA","Jason",4.5,7,0,"2014-03"
"0k-xGIsbc9DKGU40BU2sBw","Adam",5,2,0,"2014-08"
"EvNdZDSReZNRkPYjKjvtzw","Rick",3.63,34,0,"2010-09"
"doK2Xg9M_HXibu7lg5CM6A","Ray",3,4,0,"2014-06"
"3V8y6253bhTadORR0qCjkQ","Joon",3.51,45,3,"2008-08"
"pNQskBJpv3Z8uGhBqoZEkA","Jen",3.76,74,2,"2011-05"
"Scvx_ENaaguxn-FtzBQoIQ","Vincent",4.31,27,0,"2014-09"
"GHTvA8Jzcwb2i2ATNPqMNQ","Zane",4.33,6,0,"2008-11"
"So32N7bSbUd1RwhFtI6jTQ","Lucretiz",3.41,409,25,"2011-12"
"7Ya8g5PIOhXUXj9BEkRNtA","Ahmad",1,1,0,"2012-02"
"cLTrvTnkzUd6I8fIsAhf9A","Ajay",3.55,12,0,"2012-08"
"KVq9WFXLrZdLDUmQkCkduw","Nina",3.5,2,0,"2013-09"
"dYLaa2XSVW25JsOQ9KosKw","Don",4.57,7,0,"2008-11"
"UrQq0HzvxRrgvDwWM7RFWw","Kevin",3.4,5,1,"2008-08"
"NJs-PjdqeLO2nfNZt-obyA","Vikrant",5,1,0,"2012-08"
"r2-9wR7bX9yLCZBx7TGrGQ","Samantha",4.4,45,1,"2013-11"
"KvVxMBkrcOHW3DkdxUsquQ","Vinit",4.43,63,3,"2008-08"
"0JDPod8RrWkWrHuQA6yrgQ","K",3.5,6,0,"2011-03"
"6cgr-z4jfUNQwbTLrhrDrw","William",3,8,0,"2012-10"
"WEqpP0dTg8kVRBJgCaDgsw","Alex",1,1,0,"2012-04"
"Aha3myLLFKh5gHYz9R_fVw","Paul",3.49,77,0,"2010-06"
"wRSNmQB1vPCB3B8cI7Jj5g","Terry",5,1,0,"2011-01"
"_5_2_XVx1PEptlXb7Y2bJw","Ines",4.17,18,0,"2011-03"
"JLS56V5lhErpFUjZ8N8VrA","Danielle",3.4,250,11,"2011-05"
"mrWJOvJTbp2bRB5cpqnsuA","Russ",3.67,3,0,"2014-05"
"eGkh6igrA133L2mGBHYIxg","J",3.39,34,0,"2013-04"
"LoESsDsGYIm7ntOiIGOA3g","Stephanie",3.59,112,3,"2011-10"
"oCNvXGnOtJKGs4vwACZEyQ","Marc",4,10,0,"2013-02"
"R9T19cvTy7dmVfx370xB2g","Gretl",5,2,0,"2013-09"
"RvA9gntdOj1UfgIO1udKdg","Mike",3.81,31,1,"2010-06"
"e7iHB7gZbVuD-UvJVKe3cQ","Sara",3.1,76,2,"2012-04"
"JfqEB0ZCSl49L12Oh4MxDA","Shawn",2.6,5,0,"2011-05"
"mpycKNNzoL-_sIzCRU-dag","William",2,2,0,"2011-05"
"YxUxTLVqdLh_x_q6MtXZZQ","Joshua",3.4,5,0,"2012-10"
"kjULRT2IW7VliYdEUlOnzw","Alysen",1,2,0,"2013-03"
"7jSz4ROcCSwR04EYO7HNjg","Eddie",3.62,31,0,"2009-07"
"uUduJtfGKCQRXPwEJqlw6A","Courtney",4.5,4,0,"2011-07"
"HrOQHeRzEm3DzqDLLwmrbw","Ramone",4,1,0,"2012-04"
"8IiYZEAN525y8nk_telL3w","Trent",3.43,7,0,"2013-09"
"q9oa0otWFUWvyYwtigNVYQ","Kat",4.3,22,0,"2011-07"
"4Yx7aT6aU3-Mfi4DBieTGg","charley",4.89,9,0,"2008-08"
"m311Xp0w8kE7Chk3HLI8HA","Amit",4.08,13,0,"2013-06"
"UaYAwDIjRpU22wj9HBl76g","Samantha",3,2,0,"2012-04"
"cbnKZRn28pMjlaX3CaWLqg","Dylan",4,3,0,"2014-06"
"v0rTGstJcEvpvKBhawZoAg","Al",2.15,14,0,"2009-07"
"CzfvfwiFYl9WQNlLBAT-DA","Kamilah",3.7,181,2,"2010-01"
"DXnFLwB3wetH3uAV1zaDrg","Christy",4.46,23,2,"2012-10"
"xsHwGCPCA4WdW_H9ZWMAdA","John",3.2,5,0,"2012-07"
"ObYBbapQShoG4zjDR1gSXw","Becky",3.52,93,7,"2010-09"
"P4o60b_eSNRiJHEyaDNJjA","Patti",4.47,19,0,"2013-08"
"ekvvcsumH4Ss9LJ8yh4ocw","Shaun",3,3,0,"2012-10"
"MbEuHx-tEC9YEFY9z9yPKw","Catherine",3.96,25,0,"2009-11"
"rbIWe8SgkS53hrPafbk9WA","Adam",5,4,0,"2010-09"
"x2duHRw5iabgICB7aGfYKA","Julie",3.88,75,1,"2011-01"
"X_aL2YwYKiq9_P7n4evNng","Trevor",5,2,0,"2013-07"
"JWbkGfHT5BFH3QdW6lQK5g","Scott",3,3,0,"2009-07"
"42ws6o2Npqs_6A3amDm4TA","AR",3.5,6,0,"2012-07"
"yxPJWCsaatdTCX3w9WQNRA","Mary",1,1,0,"2014-02"
"GMtILOfAHXUMrfMgLPG0gg","Lauren",3.77,163,7,"2011-01"
"41oeFT2tphAbxrdHJUrq1A","Jerry",4.29,7,0,"2012-10"
"95NZxrcXSndpAnThvTWSjA","Abigail",2.33,4,0,"2013-03"
"zjbWzjWMiyZVf0nmOiLz8w","Ross",5,1,0,"2013-10"
"CS0fiURUAMIP1gg6sX18gg","George",5,1,0,"2014-06"
"2qEVCaJ_WVSEBmrCstYCxg","Sarah",5,2,0,"2014-06"
"u9ULAsnYTdYH65Haj5LMSw","H",3.92,12,0,"2011-03"
"pFfr_pw7rXlq6I-xeF5dxg","Linda",1,1,0,"2011-03"
"Vir6O6PxdraxKsV9HANY_w","Sereny",2,4,0,"2013-08"
"NTn0K3ivUAC65GhIuFfZ5A","Dave",5,1,0,"2014-03"
"5axGlJHarvbEvrNORoMgxw","Jim",4.78,18,0,"2012-07"
"JcxZdlGqyzR4awPb4iWO7A","Ryan",3.5,5,0,"2014-08"
"7KujvBtn08LWJlP018iunA","Mitchell",4,12,0,"2010-06"
"0AXnIyQxkO8_NkOsGEDIQw","Varuni",4.27,10,0,"2013-10"
"JmUBy2iTbE_SCmU9GYmq7w","Ahmad",2.9,10,0,"2010-12"
"5c23Gg5owmGCDAaA9JzzyQ","Shane",4.85,20,1,"2011-05"
"9aY9OgZC6dCIwMbD1UaPTw","Paul",4.17,12,0,"2012-12"
"2i9XNdKqK1a5gig4m2XtpQ","Erin",4.67,9,0,"2010-09"
"o2NzpJaRk9ZWiCQTwjPtow","Marcia",5,5,0,"2011-01"
"ZguN1kpEjsIM8bEqgqe9rQ","T.",3,6,0,"2011-01"
"UEL9P4pIbQbKA9AAOSTQ7A","Susan",3,2,1,"2013-09"
"nR13pN3--7bVK7jSygZ5tg","B",5,4,0,"2013-10"
"mrmDFhLjEGOjSQT_GZgM_g","Rotem",3.69,58,4,"2008-01"
"2ReAqlf1yNLNkemClEiQLg","Patty",5,1,0,"2014-02"
"qfipshjTMgr4g_AnsNx4Ag","TOM",3.57,27,1,"2008-08"
"odoCJ8f0tpdrIH2iv3waIA","Abby",4.25,3,0,"2012-12"
"8wgitf_WvHogbzaJD39Jdw","John",2.2,5,0,"2013-04"
"Jefk3OCCGRKna1y21fJ9bg","Michael",3.8,11,0,"2013-04"
"fWqdoNkSKxno0rvsuGuuOw","Phoebe",3,3,0,"2013-07"
"1r4xH_ahvlWyv1a23cNysw","Tony",5,1,0,"2014-01"
"hO7E1r3Y_CiBnAeFFzKIJA","Amanda",4,22,1,"2014-08"
"mael8lrt7f3Fbw6zZt6AxA","Scott",3,2,0,"2014-11"
"smRAaU6blcNMDwSoPuwzAQ","Bryan",3.67,4,0,"2012-11"
"1k3f2lWNOTzmrV7vMLM9PQ","Todd",4.06,18,0,"2013-08"
"qBw_LxkR-sBBYGuF1hDD6A","Priscilla",4,1,0,"2013-09"
"weJVGzaC5q-R9fRiRtx3EQ","Amy",4.25,4,0,"2014-01"
"VMzKKO91j22HQfH2wsYh8g","Cindy",3,2,0,"2011-12"
"ig7u9OS87r_nQ-el_VAtyA","Rachel",3.96,28,1,"2013-04"
"v25rHWf6GaiTcHZkrgN4qA","Dean",4.67,3,0,"2013-08"
"159m86myeg3oYk-_O1T5Ww","Anne",1,1,0,"2014-10"
"8Rs5vEMWOT8mFUlHMfl-Qw","Pete",3.67,3,0,"2011-12"
"QZtUJwDilqJyxUpaNoOHtg","Amanda",3.69,16,1,"2008-08"
"1RzsEPbswFo-8fhI5h76AQ","Darcy",4.14,14,1,"2008-08"
"C_-gppS71OzuJohGP7WLZw","Robin",3.67,12,0,"2009-11"
"uMJaMrOEUKSVzONvmp_Npw","Noreen",5,5,0,"2013-03"
"F5WW6egmmUrIWRI_ZNpbEA","Miriam",3.82,510,32,"2011-03"
"IJY44ja_rSkcfbMWExyboQ","Rebecca",4.18,21,0,"2011-04"
"bgsv075Qbqug_pe1HtBRiQ","Sheila",3.2,16,0,"2011-10"
"GBSOk-2JkRyHJb3di2KesQ","Jackie",4.35,26,5,"2012-01"
"amEX8eISq8OEllTyhPVdzg","Tracie",4.5,8,1,"2013-10"
"0LzlRSXLhEsVSWFEvW_5yg","I.E.",3.19,308,0,"2010-06"
"suYKnAWbpk7okfryFe9CxA","Nic",3.5,3,0,"2014-05"
"u9WmJUc3RezgHM8NbA8SkQ","Alex",5,1,0,"2009-07"
"zYdFH6R1fKGJWgqcYEg5bw","Donna",4,63,7,"2010-06"
"el4dtB5KTw_JEq4IaDnbFQ","Maureen",3.61,18,0,"2011-10"
"lfTYjzHWgW46N4IR9T-DNA","Alaura",3.55,11,0,"2012-07"
"ihZulJIQ88ebAZXlpO0P1Q","Leigh",2.33,6,0,"2013-09"
"j6LeQl73lYwj3NMKzJV6BA","Kelsey",4.43,7,0,"2014-06"
"mI9qBPsAebleMxG3PXRshg","Jacqueline",2.77,74,1,"2012-08"
"xinmqjQeotucr4vQ-mdTtw","Doug",5,2,0,"2013-02"
"RRViQyDt2gPc-CMbgbTwbQ","Marisa",4.2,9,0,"2011-03"
"eg9uVg-wiKMsoA5TbaWNXQ","Sonal",5,1,0,"2013-09"
"S6hkjp5vVXwK5Saa5C5NAA","Alexandra",4.12,47,2,"2011-03"
"E6TWJRJjQDGPJ73jN1ximw","Dabney",4.27,10,0,"2013-09"
"ipsXY22VbVyLrYbkwTEOFQ","Steve",4.21,64,2,"2012-07"
"y0PQPk2W9yNWxxCA0qBL7w","Brian",3,2,0,"2013-03"
"wPERsqnPFf0ZAHyOTPMCEA","Samantha",3.57,7,0,"2013-11"
"1TpGGgkVIeDabgvs_rcQ0A","Chelsea",1,1,0,"2014-05"
"0sH9vL_a_FoJhW-kuLRduA","Rachel",3.97,69,2,"2011-10"
"9hXgMokaV1moSVAIJCVEsQ","Barbara",3.74,79,0,"2012-02"
"VGN5Roe9F6mIsnL5FVxN6Q","Jen",3.53,17,0,"2012-04"
"NtZGsL6TMFSgvekmyR-EUg","Bethany",4.5,129,6,"2012-10"
"8FAsGvINcWM6rqWwo3Vsgw","Patty",4.04,24,0,"2013-08"
"tOm1mQutc-UW9H4ME1HToQ","Maria",4.19,64,0,"2013-12"
"mTOBSlgN9u5pE-L1HuciKA","Robert",4.1,51,4,"2011-03"
"wS7YzJNId_233y829wboOw","Alisha",2.33,6,0,"2013-11"
"rOs5ezqPyecAHV3WM-c9Jg","Leslie",3.65,31,2,"2013-11"
"DG1T1-P3DL1b1h2s2eBS1Q","Jo",3,12,0,"2011-01"
"mdtCciutR8bVcGuZxbTxNg","Snarf",2.55,42,0,"2012-11"
"n-r8tIuxKZDd-QIrvjYKQg","Denise",4.17,6,0,"2012-12"
"2UC3rwRm6swuNFt_GhKOhw","Colleen",4.03,198,5,"2011-03"
"EL-jbbpu2NVz30VanyP71g","Jacqueline",4.17,6,0,"2013-03"
"eHnRMFJuZBh_ygYy3uxpnQ","Alexis",4.09,445,29,"2008-05"
"DSM8BfaPXlM7KE2_OpgmVg","Seth",4,6,2,"2010-07"
"f3N6PxhDTgIGhh97ZIjFZg","Brad",4.75,5,0,"2012-07"
"BJtG6KhSLmxhB91yI0ympQ","Rob",4.1,20,0,"2013-03"
"bLhv5aVZmGIqeZCjOhhDng","Brooke",1.82,10,0,"2011-01"
"ri9L-HZ_0fUJgALY4vCz7A","Nichole",3.5,24,0,"2013-06"
"nvxtLtObpxFK94ClUqpKMw","Catherine",4.4,13,0,"2011-05"
"UDNzg_BLNaNkHCRU6YVkYA","Chad",3.82,50,0,"2011-09"
"yyFAzHVKoYJp0qOJMlEpAA","Steve",2.2,8,0,"2013-09"
"BnZKWvWcWJ1YVr81V0PYVw","Molly",5,1,0,"2014-06"
"qNhWL5wCQ8d0d-xPXwyJYg","Tyler",4.6,5,0,"2012-07"
"9IWeMPX4EYA34s0O0_vr8A","Varg",5,4,0,"2014-11"
"9WZzAqb9Za6zwsxe4Grpyg","James",3.78,141,3,"2007-08"
"tPmzXGGwnoK0P8y4q6abpQ","Theo",4,9,1,"2010-01"
"F1klrny9_V6jGyLYNaqtug","Emma",3.83,6,0,"2014-06"
"8S31aq8jJHy0RblNlNVt6w","Chris",4.57,12,0,"2010-01"
"77AOhNnskkyAkK5eqxPGLA","Jeff",1,2,0,"2013-07"
"I9p4UY20owtyCq7vbFWzAg","Beverly",4.32,267,4,"2011-03"
"U3YtmNOqGybf_6XCkSEGZw","Aileen",5,1,0,"2013-03"
"6tcuNbi0Gg_oKu3hpCXJow","Nida",3.54,336,5,"2008-02"
"-Yp7w5CEON1NJ32atAiiDw","Rob",4.38,8,1,"2011-03"
"2rSeth60_CuWN3ZJ4k41lg","Carrie",3.56,114,15,"2013-03"
"DH3dvzBJeVGfl05fS0EZrQ","Jenna",5,3,0,"2014-01"
"byFQtPaH6Q0DCIaOmcrSMA","Jami",3.25,8,0,"2011-12"
"5YZpsDGkw3WAX1KDuaXLeA","Scott",3.4,10,0,"2014-02"
"RUtDsj_A4vJVllLRBdZwpQ","B.",2.73,11,0,"2008-08"
"fZE_v2RZ8ZXZJDBGrbVErA","Dave",3.96,103,2,"2010-01"
"WbYA6FYW4kTNtA4_odA4sw","Jeff",2.71,15,0,"2012-07"
"7WdZ4NpPGMTQynBHp8RVyw","Steve",3.6,5,0,"2013-07"
"TLzBH9KZqgIQQnrJ8VKlGQ","Dino",3.75,4,0,"2013-11"
"vxwz71pbed8iy6cJ6VEIgw","Erin",1,1,0,"2014-07"
"Igg5Ux9x97x5eEXOIfnr_w","Jake",2.38,12,0,"2012-11"
"_O4Y-MHpd9bN5oLDYom1pw","Kelsey",3.25,4,0,"2013-02"
"BkSHjQpantLz6Krrm5D4DA","Ruth",5,3,0,"2014-02"
"pEzTdBWY5k7dI1qT03v5xw","Aubrey",4.08,23,0,"2014-05"
"N9b8k0QBnRjdPP_Yz6vcvQ","Saroj",1,1,0,"2011-10"
"0VzXs4D4j8I27QMjhCNeKA","Yuan",3.95,255,18,"2013-08"
"qOF9wmLZSsy7d-nPKJbmOg","Heather",2.6,5,0,"2011-07"
"PPwhT5iCXCBLbLEwzM9i6g","Kristofer",5,2,0,"2012-08"
"zZYn50iJ6GhaCuF8ZhKD0w","Jess",3.73,16,0,"2012-11"
"RmhMbDazop2adZ_vIqEe-g","Yuxin",5,3,0,"2014-03"
"TMhEaym1re9gTiVRv63ABw","Craig",3.75,12,0,"2011-05"
"L-LRX_M3mN1SkYNsn0WWZQ","Dennis",3.79,14,0,"2010-01"
"KATvrVH97qOulDznM4AOOA","Tara",2.67,5,0,"2011-08"
"7kUc1_v4hzlaoVMTP1l5Og","Charlotte",1.75,3,0,"2012-02"
"SMgKuINo6Q9VUgp3Nnafow","Mu",2,1,0,"2012-08"
"2Ndy3FQAndOopqTa9sBPlQ","Sara",4.01,131,16,"2008-08"
"q8NfjiPjCHbgoiHQVOIfYA","Brenda",5,2,0,"2013-03"
"d-W_c-deaTJXs_Jn_bRk6w","Rachel",4,3,0,"2013-03"
"5gWnjfdBxrgFHkJ-peMUlQ","Robert",4.29,17,1,"2013-07"
"WAY5T0pyQrgXUUeEHbVLAQ","Beth",5,9,2,"2014-01"
"d-Wt8v24qvyZuNxjBknJIg","Sandra",5,1,0,"2013-11"
"I_aCoqtdcfWODt0iXN5MVw","Angela",3.33,3,0,"2014-08"
"jhnTq1FqoPOkUGhfNYFM6Q","Liz",5,3,0,"2013-03"
"f6-pMWLGry1Q8TLi_41e0w","Britney",3.92,12,0,"2013-06"
"DuvPa4xu0WAp59GXS1A0hQ","Emily",4.08,91,3,"2011-05"
"GuuFgP_hkVCFoRObCO4dEg","Eco Green Home Cleaning Services",5,1,0,"2012-04"
"lcoZCGHIqxquQceQngWWZQ","Jennifer",4,6,0,"2014-03"
"zvJCcrpm2yOZrxKffwGQLA","Bill",3.49,1446,67,"2011-05"
"FFUIzVLhPsYZN853ABqkwQ","Arnold",4.15,13,0,"2011-10"
"Ql6mxo1Ww2kOX13LvB2DjQ","Kristin",2.33,3,0,"2012-12"
"QbW1mLqDredSY9FhvgFSHQ","Lauren",2.69,12,0,"2013-07"
"60m9LFx9VAH-4CqkSXfKBg","Ashley",3.96,249,14,"2010-09"
"QuGYWKxJFFOB2dljXiCJnA","Linda",4,2,0,"2014-01"
"K6bpu1rpgCUDGXx8s60CCQ","Andrew",5,3,0,"2011-03"
"QvCkCsBLSeXVa9xmh37lag","Mario",3.67,14,0,"2012-08"
"v7a5OL8luOmeK9P4ohYR3Q","Lindsay",5,2,0,"2012-10"
"SthDEaueBEQb9I5NAqpSXQ","Samantha",4.73,11,0,"2014-03"
"s4BWztvbseZ2Q8kHYZlk4Q","Kathryn",4.25,21,0,"2011-12"
"k84CbKY7yCSXZNrpRB1hVw","Kristin",3.71,15,0,"2013-07"
"agJ6snyhE9UcgLjJihc5AA","Caroline",3.67,6,0,"2011-03"
"X5Z99JvJu9tamR0zJxmgzA","Jesse",3.47,177,1,"2011-05"
"fVCwHdAELZAa_YuderbTdg","Courtney",4.5,10,1,"2013-08"
"TOupwRjKeNRZdmUZciYNlg","Katelynn",1,1,0,"2014-08"
"YOWe0e0tmeCv0srxszaecQ","George",5,13,0,"2012-08"
"Qr19aIBxCniL5kl-eh3XEw","Robin",3.1,10,0,"2011-05"
"7OOSaDcSqzwmeREoxMxW-Q","Ariella",2.67,4,1,"2012-05"
"pb-v4zMXSnJ5AnblhBkWCQ","Phyllis",4.25,83,7,"2009-07"
"Qwm93bm-Uq8P7lUdPDKUsA","Kathleen",5,3,0,"2012-02"
"E9LEcPIM2zr5JJHkyoo1xA","Ed",3.61,65,2,"2010-01"
"mJGN2tufugftSuQBUpOZ_A","Diana",3.83,12,0,"2009-07"
"JhdB4Nw35xQBtjDfXrPtvA","Shamik",3.7,139,2,"2011-05"
"Qs5dcst13DnQJwaBcR4VGg","Denny",3.98,37,2,"2012-08"
"rFe96nzLYC9duakbSH1ZJA","Chris",3.76,29,0,"2012-09"
"TPMg8FQR84dVe68NB96dYA","Daniel",3.75,4,0,"2013-05"
"NcW9_4cxPaXPe8OLZXEIlg","El",5,1,0,"2013-06"
"K-7Z_en01d2-IpuukBl5wg","Emily",3.84,35,0,"2013-11"
"nhNhvh-H25IgV3kglSQblQ","Shiv",3.63,19,1,"2014-11"
"rhCi4PCRlO08fTrBNSo6Yg","Rick",4.11,23,1,"2011-05"
"sCe16H6T9Q1QJKzzZHfXpA","Walter",3.4,15,0,"2011-05"
"WaYrXAtNgM7FT9hts_YZwg","Ben",3.38,46,1,"2013-07"
"gsVwKJ13TYihmniqAwCk2g","Elizabeth",4,18,2,"2014-01"
"x_aOXQTY5eAvcNqNXQteBg","Mark",3.86,7,0,"2012-03"
"TsMTT6H-EhAPjjTPt5Fy3A","Justin",4.67,3,0,"2014-09"
"ahPOfYewhryH_D0EthEpzQ","Dana",3.59,27,0,"2014-10"
"nEYPahVwXGD2Pjvgkm7QqQ","Rachel",3.8,889,214,"2011-01"
"aAWjwzgfuc_pZ_3L_xnpdA","Ron",3.82,11,0,"2011-09"
"CYy-FL2N691RlY-O6t3jKw","Stacy",4.17,6,0,"2012-12"
"beUrHDBAEU5bmA_PXyoEug","Caitilin",4,1,0,"2014-03"
"xAQJ3QHPdx6dRa2iLY91tQ","Renee",4,1,0,"2014-05"
"hBCAZZ-DP7T7PPLSEdaMWQ","Tara",4.17,29,0,"2009-03"
"9mT3nWqOLEidIaNbPbb8DQ","Victoria",4.2,5,0,"2012-12"
"inlt1XDexhvOeDkbI_99uw","Danny",4.5,4,0,"2013-07"
"PbATOvcsCNWaGpX8hWtKlQ","Ben",3.7,86,2,"2010-07"
"Uy2E6lyYL7pg_ehdND38mQ","Vanessa",3.3,254,19,"2010-06"
"_YgSAf3SiIOX27C299wHYg","Leya",3.6,15,0,"2011-01"
